"STUDENT"	"PARTID"	"DATO"	"RELATION"	"LOCATION"	"TYPEINT"	"KON"	"SEKSU"	"ALDER"	"JOB"	"ETNIC"	"NATIO"	"FAMILE"	"UDDANN"	"UDTYP"	"BY"	"VACC"	"BEKYMJOB"	"BEKYMLIV"	"BEKYMFYS"	"BEKYMMENT"	"OKOLIGKON"	"TILOKKON"	"INDKOM"	"OKOBID"	"SOCKLAS"	"POLITIK"	"PARTI"	"NYHEDER"	"PLADSFREM"	"HELB"	"LSTAND"	"BESVAER"	"RASTLOS"	"ENSOM"	"ALSYG"	"POSITIV"	"TILKROP"	"SUNDKROP"	"DEPRI"	"KHUS"	"KBORN"	"MFAM"	"FMBORN"	"MSORD"	"MSVAGE"	"KOMS"	"MFYS"	"AFSTRAF"	"TVELFAERD"	"TPOL"	"TOFFSUND"	"TUDDAN"	"TREG"	"TSKAT"	"TIREG"	"TIREGIO"	"TIKOMM"	"TIREL"	"TIVIDEN"	"RELID"	"OPREL"	"MEDLEM"	"HVILKEM"	"FORAELDM"	"EMOTI"	"RADGIV"	"BSAMREL"	"STOPTRO"	"SKRIFT"	"BON"	"RELAKT"	"AUTO"	"RELGANG"	"VELKOM"	"REL69"	"REL70"	"REL71"	"REL72"	"REL73"	"REL74"	"REL75"	"REL76"	"REL77"	"REL78"	"REL79"	"REL80"	"REL81"	"REL82"	"REL83"	"REL84"	"REL85"	"REL86"	"REL87"	"REL88"	"REL89"	"REL90"	"REL91"	"REL92"	"REL93"	"REL94"	"REL95"	"REL96"	"REL97"	"REL98"	"REL99"	"REL100"	"REL101"	"REL102"	"REL103"	"REL104"	"REL105"	"REL106"	"REL107"	"REL108"	"REL109"	"REL110"	"REL111"	"REL112"	"REL113"	"REL114"	"REL115"	"REL116"	"REL117"	"REL118"	"REL119"	"REL120"	"REL121"	"REL122"	"REL123"	"REL124"	"REL125"	"REL126"	"REL127"	"REL128"	"REL129"	"REL130"	"REL131"	"REL132"	"REL133"	"RELID.r"	"KON.r"	"SEKSU.r"
"142"	"Mette"	"msc007"	"45226"	"Familie"	"Sommerhus"	"Ansigt-til-ansigt"	1	1	29	"Pædagog"	"Dansker"	"Dansk"	6	"17"	"To svar (1,2)"	"7"	1	-2	-1	-1	-1	2	-2	4	2	"1"	-2	"Socialdemokratiet"	"To svar (1,4)"	1	1	1	-1	-1	-1	-1	-1	0	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-1	-1	-1	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	1	3	"2"	"2"	2	5	0	-2	-2	-2	-2	-2	-2	-1	-2	0	0	-2	-2	1	1	2	-2	-2	1	0	-2	0	2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	2	1	0
"143"	"Mette"	"msc008"	"45228"	"Ven"	NA	"Telefon"	0	1	32	"Læge"	"Dansker"	"Dansk"	2	"19"	"1"	"20"	1	-2	-2	-2	-2	1	-1	999	2	"3"	-2	"Socialdemokratiet"	"To svar (1,4)"	-2	-2	-2	-2	1	-2	-2	2	2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	-1	-1	0	0	0	0	0	0	1	"3"	0	"1"	"Kristen Frikirke"	"0"	"1"	"0"	"888"	"999"	4	5	"4"	NA	4	5	-2	-2	2	2	-2	-2	2	0	-2	-2	-2	2	2	-2	0	0	2	-2	-2	0	-2	-2	-2	-2	2	2	-2	-2	-2	0	-2	0	2	0	2	-2	2	2	-2	2	2	-2	0	2	2	-2	-2	0	0	0	-2	2	2	0	-2	2	-2	2	-2	-2	-2	-2	-2	0	2	3	0	0
"144"	"Mette"	"msc009"	"45230"	"Ven"	NA	"Telefon"	0	1	25	"Studerende"	"Dansker"	"Dansk"	1	"17"	"1"	"4"	1	-2	-2	-2	-1	1	-1	2	1	"2"	-2	"SF"	"4"	-2	0	-2	-1	-1	-2	0	0	1	1	-1	-2	-2	-2	-1	-2	-2	-1	-1	-2	1	0	0	1	0	0	0	1	1	0	0	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"999"	0	0	"0"	"1"	1	3	0	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	0	-2	0	1	0	-1	-2	0	-2	0	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	0	-2	1	-2	-2	0	-2	-1	-2	0	0	-2	-2	0	-2	0	-2	0	0	0	0	-2	0	-2	-2	0	0	0	0	0	-2	-2	2	2	0	0
"145"	"Mette"	"msc010"	"45230"	"Ven"	NA	"Telefon"	0	1	30	"Pædagog"	"Dansker"	"Dansk"	6	"15"	"2"	"9"	1	-2	0	0	1	1	0	888	2	"1"	-2	"Radikale venstre"	"2"	0	1	1	1	1	0	1	2	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	1	0	2	"2"	0	"1"	"Folkekirken"	"0"	"0"	"0"	"1"	"999"	0	0	"0"	"2"	2	5	1	0	-1	-1	-1	0	0	1	0	-2	1	0	-1	1	1	0	1	0	1	0	-1	0	1	-2	-1	0	-1	0	-1	-1	-1	-1	0	0	0	-1	0	0	1	0	-1	-1	0	-1	0	0	-1	-1	2	-1	0	1	-1	0	0	-1	-1	1	0	0	0	0	-1	0	2	2	0	0
"146"	"mie"	"mgs001"	"sept20.24"	"familie"	"hjemmet"	"ansigt-til-ansigt"	1	1	49	"folkevalgt_politiker"	"dansk"	"dansk"	2	"18"	"1"	"49"	1	-2	-2	1	-2	2	1	10	2	"3"	-1	"socialdemokratiet"	"1"	-1	-2	-2	-2	0	-2	-2	2	-1	1	-1	0	0	-2	2	0	0	0	1	-2	1	1	1	1	1	1	2	1	2	2	2	"3"	0	"1"	"folkekirken"	"0"	"0"	"1"	"1"	"999"	2	3	"2"	"4"	2	5	-2	-2	-2	2	-2	-2	2	2	-2	-2	-2	-2	2	-2	2	2	2	-2	-2	1	-2	-2	-2	-2	2	1	-2	-2	-2	-2	-2	-2	-1	1	2	-2	2	2	-2	2	2	-2	-2	2	2	0	-2	1	-2	2	1	-1	2	2	2	2	-2	2	-2	-2	-2	-2	-1	2	1	3	1	0
"147"	"mie"	"mgs002"	"sept20.24"	"netvaerk"	"hjemmet"	"ansigt-til-ansigt"	0	1	20	"salgsmedarbejder"	"dansk"	"dansk"	6	"13"	"1"	"20"	1	-2	-2	-2	-1	2	1	4	2	"3"	-1	"socialdemokratiet"	"1"	-2	-2	0	-1	0	-1	-2	1	1	1	0	0	0	-2	-2	-2	-2	-1	-1	-2	1	1	1	1	0	0	2	2	2	1	2	"2"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"999"	0	3	"2"	"2"	2	5	-2	-2	-2	-1	-2	-2	2	-2	-2	0	-2	-1	0	0	1	-1	-2	-2	0	-2	-1	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-1	-1	0	-2	1	0	-2	0	1	-2	-2	-2	2	-2	-2	-1	2	-2	0	1	-2	1	-2	1	-2	2	-2	-2	-2	-2	-2	-2	0	1	2	0	0
"148"	"mie"	"mgs003"	"sept20.24"	"familie"	"hjemmet"	"ansigt-til-ansigt"	1	1	20	"laerervikar"	"dansk"	"dansk"	6	"13"	"1"	"20"	1	-2	-2	-2	-2	2	0	4	2	"3"	-1	"socialdemokratiet"	"1"	-2	-2	-1	-2	-2	-2	-2	2	2	1	-2	-2	-1	-1	2	-2	-2	0	1	-2	1	1	1	0	1	2	1	1	2	0	2	"2"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	1	2	"2"	"2"	2	5	-2	-2	-2	1	-2	-2	2	-2	0	-2	-2	-1	-2	2	2	2	-2	-2	0	-2	-2	-2	-2	0	-1	-2	-2	-2	-2	-2	-2	-1	-2	1	-2	1	-1	-1	0	2	-2	-2	-1	1	-2	-2	0	0	-2	2	2	-2	-2	2	1	-2	2	-2	-2	-2	-2	-2	-2	0	0	2	1	0
"149"	"mie"	"mgs004"	"sept20.24"	"familie"	"hjemmet"	"ansigt-til-ansigt"	0	1	21	"studerende"	"dansk"	"dansk"	1	"14"	"1"	"21"	1	2	0	-1	-1	2	-1	0	1	"3"	-2	"SF"	"4"	-2	-2	-2	1	1	1	1	1	1	2	0	-2	-2	-2	-2	-2	-2	-2	-1	-2	1	1	0	1	-1	-1	-1	1	1	1	2	"2"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	2	3	"0"	"1"	1	4	-2	1	-2	1	-2	-2	1	0	-2	-1	-2	-2	1	1	1	2	2	-2	-1	1	-2	1	-2	-2	1	-1	-2	-2	-2	-2	-2	-1	1	1	2	-2	-1	1	1	1	2	-2	-2	0	2	0	-2	-1	-1	-2	0	1	2	2	2	2	-1	2	-2	-2	-2	-2	-1	0	2	2	0	0
"150"	"mie"	"mgs005"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	28	"studerende"	"dansk"	"dansk"	2	"18"	"1"	"28"	1	1	1	1	1	2	-1	5	2	"3"	-2	"SF"	"2"	1	1	1	1	1	1	-2	1	1	2	-1	-2	-2	-2	-1	-2	-2	-1	-1	-2	2	2	2	2	1	1	2	2	2	2	2	"2"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	2	3	"0"	"1"	1	5	-2	-2	-2	2	-2	-2	1	1	-2	-1	-1	-1	1	-1	1	2	1	-2	-1	1	-2	-1	-1	-2	1	1	-2	-1	-2	-2	-2	-1	1	1	1	-2	0	1	-1	1	1	-2	-2	1	2	1	-2	1	1	0	-1	1	1	1	2	1	-2	2	-2	-2	-2	-2	-1	1	2	2	0	0
"151"	"mie"	"mgs006"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	28	"jobsoegende"	"dansk"	"dansk"	1	"18"	"1"	"28"	1	2	1	-2	2	2	-1	999	1	"2"	-1	NA	"2"	0	0	1	2	2	2	-2	1	1	1	2	0	0	0	0	0	-2	0	0	-2	1	1	-1	1	-1	0	1	1	1	1	1	"2"	0	"1"	"folkekirken"	"1"	"1"	"0"	"888"	"0"	3	0	"2"	"2"	2	4	0	0	2	2	-2	-2	0	1	-2	0	0	0	0	0	2	1	0	-2	-2	0	-2	1	0	-2	0	0	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	2	0	-2	0	0	1	1	-2	-2	1	0	-2	0	0	1	0	0	-2	0	0	0	0	0	0	0	2	2	0	0
"152"	"mie"	"mgs007"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	21	"paedagogmedhjaelper"	"dansk"	"dansk"	6	"13"	"1"	"21"	1	-1	0	1	1	2	-1	888	2	"2"	2	"SF"	"2"	0	0	0	0	1	2	0	0	-1	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"0"	0	0	"0"	"0"	0	3	0	0	0	0	0	-2	0	1	-2	-2	0	-2	-2	1	1	-1	0	-2	0	0	-2	0	0	-2	0	0	-2	-2	0	-2	0	-2	-2	-1	0	-1	0	-1	0	-2	-2	0	0	0	-1	0	-1	-2	1	-2	-2	1	-2	1	1	-2	-2	0	0	0	0	0	-2	0	2	1	0	0
"153"	"mie"	"mgs008"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	28	"beskaeftigelsesraadgiver"	"dansk"	"dansk"	6	"18"	"1"	"28"	1	-1	-2	-1	-1	2	-1	8	2	"3"	-2	"SF"	"1"	-1	0	-1	0	-1	-2	-2	2	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	0	2	1	1	1	1	1	1	2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"0"	"2016"	1	0	"0"	"0"	0	4	2	-2	-2	-2	-2	-1	-2	-2	-2	1	-2	-2	-2	-2	0	0	-2	2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	2	-2	-2	0	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	0
"154"	"mie"	"mgs009"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	21	"studerende"	"koreansk/dansk"	"dansk"	1	"13"	"1"	"21"	1	-1	-1	-1	-1	2	-1	888	4	"3"	1	"Liberal Alliance"	"1"	-2	-2	-2	-1	-1	-1	-2	1	2	2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	0	-1	1	-1	0	-1	0	0	0	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	0	3	1	0	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	1	0	-1	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	0	1	-2	-2	1	-2	-2	1	-2	-2	-2	-2	-2	-2	1	1	0	0
"155"	"mie"	"mgs010"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	1	1	29	"PHD"	"dansk"	"dansk"	2	"18"	"1"	"8"	1	1	0	0	-1	2	1	4	2	"3"	-1	"Radikale Venstre"	"2"	1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-2	0	-1	-1	-2	-2	-1	-1	-2	1	1	1	1	0	1	0	1	1	1	1	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"0"	"0"	2	0	"0"	"1"	2	4	-1	-2	-2	-1	-1	-2	-2	-2	-2	-1	-2	0	-2	-1	1	1	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-1	-2	-2	-2	-2	-1	0	-1	-2	0	1	-2	-2	1	-1	-2	-2	-2	-2	-2	-2	-1	-2	1	1	1	0
"156"	"mie"	"mgs011"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	22	"studerende"	"dansk"	"dansk"	1	"13"	"1"	"22"	1	-2	-2	-2	0	2	2	1	1	"2"	-1	"socialdemokratiet"	"4"	-1	0	-1	1	0	-1	-2	1	1	0	-1	-1	-1	-1	-2	-2	-2	-1	0	-2	1	1	0	1	0	0	1	1	1	1	2	"2"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"999"	0	2	"0"	"0"	2	4	-1	-1	-1	-2	-2	-2	0	0	0	1	0	-2	1	1	0	2	0	-1	0	0	-1	1	-2	-2	1	1	-2	-2	-2	-2	-1	0	1	-1	1	-1	-1	1	1	-1	-1	0	-2	1	1	0	-2	-2	2	-2	1	1	-2	1	0	0	-2	2	-2	-2	-2	-2	-1	1	2	2	0	0
"157"	"mie"	"mgs012"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	0	1	30	"kommunikationskonsulent"	"dansk"	"dansk"	6	"20"	"1"	"30"	1	-1	-1	0	-1	2	-1	10	2	"3"	-2	"enhedslisten"	"1"	-2	-2	-1	0	-1	-2	-2	1	1	1	-2	-1	-2	-2	-2	-2	-2	-1	-1	-2	0	0	-1	-1	-2	-1	-1	0	0	-1	2	"1"	0	"0"	NA	NA	NA	NA	"999"	"2007"	0	0	"0"	"0"	1	3	0	-2	-2	-2	-2	-2	-2	0	-2	1	1	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	0	2	-2	-2	2	-2	0	-1	-1	-2	0	0	0	0	0	-2	-2	2	1	0	0
"158"	"mie"	"mgs013"	"octo6.24"	"netvaerk"	"hjemmet"	"online"	1	1	29	"ingenioer"	"dansk"	"dansk"	6	"15"	"2"	"20"	1	-2	-2	-1	0	1	-1	10	2	"3"	-2	"enhedslisten"	"1"	1	-1	0	0	1	0	1	0	2	1	0	-1	-1	-2	-2	-2	-1	-2	-1	-2	0	-1	-1	1	-2	-1	-1	-1	1	-1	2	"1"	0	"0"	NA	NA	NA	NA	"888"	"0"	0	0	"0"	"0"	0	3	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	0	-2	0	-2	0	2	0	-2	0	-2	-2	-2	-2	-2	-2	-2	1	1	0
"159"	"mie"	"mgs014"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	22	"negletekniker"	"dansk"	"dansk"	1	"12"	"1"	"22"	1	-2	-2	1	-1	2	-1	10	2	"3"	2	"enhedslisten"	"4"	-1	1	0	-2	-2	-2	-2	2	2	1	-1	2	0	-1	-2	-2	-2	1	1	-2	0	0	-1	0	0	1	2	1	1	1	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"0"	0	2	"0"	"0"	0	3	0	-1	-2	-2	2	0	0	0	-1	-1	-2	1	-1	2	0	0	-1	-1	-2	0	0	0	0	-1	-2	-2	-2	-2	1	-2	1	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-1	-2	-2	-2	-2	0	-2	-2	-2	-2	1	-2	-2	0	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	0
"160"	"mie"	"mgs015"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	27	"studerende"	"dansk"	"dansk"	1	"18"	"1"	"27"	1	-1	-1	-1	0	2	-1	2	2	"3"	-2	"enhedslisten"	"2"	1	-2	-1	-1	-1	0	-2	1	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	1	-1	0	-2	1	-1	0	0	-1	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"13"	3	1	"0"	"1"	1	4	-1	-1	-2	-1	-2	-2	-2	0	-2	-2	1	1	-2	-1	0	-1	0	-2	0	-2	-2	0	0	-2	-1	-2	-2	-2	0	-2	0	-2	-2	0	-1	-2	-2	0	-2	0	-1	-2	-2	-1	-1	0	-2	-1	0	-2	-2	2	-2	0	0	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	0
"161"	"mie"	"mgs016"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	22	"butikschef"	"dansk"	"dansk"	1	"12"	"1"	"22"	1	-1	-1	0	0	2	-1	2	1	"2"	-1	NA	"4"	-1	1	1	0	1	0	-1	1	1	1	-1	-1	0	-2	-2	-2	-2	-1	-1	-2	0	-1	-1	1	-1	0	0	0	0	0	0	"1"	0	"0"	NA	NA	NA	NA	"999"	"12"	0	1	"0"	"0"	0	3	2	-2	-2	-2	-2	-2	-2	-1	-2	1	0	-2	-2	2	0	0	0	-2	0	-1	-1	-1	1	-2	-2	-2	-2	-2	0	-2	0	-2	-2	0	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	0	-2	-2	1	-1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	0	0
"162"	"mie"	"mgs017"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	27	"studerende"	"dansk"	"dansk"	1	"18"	"1"	"27"	1	1	1	0	0	2	-1	0	1	"3"	-2	"SF"	"1"	-1	0	1	1	1	0	-1	1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-2	1	1	-1	-1	-1	0	1	1	1	1	1	"3"	0	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	3	4	"0"	"3"	2	5	-1	-1	-1	1	-2	0	1	0	-2	0	-1	-1	0	-1	0	1	1	-2	0	0	-2	0	-1	-2	-1	1	-2	0	-2	-2	-2	1	1	0	-1	-2	1	1	0	1	1	-2	0	0	1	1	-2	1	-1	0	1	1	1	0	1	1	-2	2	-2	-2	-2	-2	0	1	1	3	0	0
"163"	"mie"	"mgs018"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	20	"studerende"	"dansk"	"dansk"	6	"13"	"1"	"30"	1	1	0	1	1	1	-1	2	2	"3"	-1	"SF"	"2"	-1	1	-1	-1	1	0	-1	0	0	1	0	1	0	-1	-1	-2	-2	-1	-1	-2	-1	-1	-2	0	-1	0	-1	-1	-1	0	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"12"	1	1	"1"	"0"	1	5	1	-2	0	0	-2	-1	-2	0	-2	0	-2	-1	0	-1	-2	0	-1	0	2	-1	-1	0	-2	0	0	0	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	0	1	-2	1	1	-1	1	0	1	1	2	-1	-2	-1	-2	-2	-2	-2	-2	-2	-2	1	0	0
"164"	"mie"	"mgs019"	"octo7.24"	"netvaerk"	"hjemmet"	"online"	0	1	21	"studerende"	"norsk"	"norsk"	1	"14"	"1"	"21"	1	2	-1	-1	1	2	-1	1	1	"3"	-1	"Miljoepartiet de groenne (Norge)"	"5"	1	0	-2	1	1	-2	-2	1	1	1	0	-2	-1	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	1	1	1	0	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"0"	2	0	"0"	"0"	0	3	1	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	1	-2	-2	-1	0	0	-2	-2	0	0	-2	-2	-2	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	1	-2	0	0	-2	-2	0	-2	-2	0	0	0	0	0	-2	0	2	1	0	0
"165"	"mie"	"mgs020"	"octo8.24"	"netvaerk"	"hjemmet"	"online"	0	1	28	"jobsoegende"	"indisk"	"dansk"	3	"18"	"1"	"20"	1	1	0	-1	-1	1	0	1	2	"2"	-2	"enhedslisten"	"1"	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	0	0	-1	-1	1	0	1	1	1	1	"3"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	0	2	"4"	"0"	2	5	1	-1	-1	1	-1	0	-1	-1	-1	-1	-1	0	0	-1	0	1	0	-1	-1	1	-1	0	-1	-2	1	-1	-1	0	-1	-2	-2	-2	-2	-2	1	-1	0	1	-1	1	-2	-2	-2	0	1	0	0	-1	0	-2	0	1	0	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	3	0	0
"166"	"mie"	"mgs021"	"octo8.24"	"netvaerk"	"hjemmet"	"online"	0	1	31	"studerende"	"dansk"	"dansk"	6	"16"	"2"	"31"	1	-2	-1	1	0	2	-2	5	2	"3"	-2	"enhedslisten"	"6"	-1	-2	-2	-2	-2	-1	-2	1	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	-2	-1	0	1	1	-1	2	"2"	0	"1"	"folkekirken"	"0"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	0	3	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	1	-2	-2	1	-2	-2	0	0	0	0	0	-2	-2	2	2	0	0
"167"	"mie"	"mgs022"	"octo8.24"	"netvaerk"	"hjemmet"	"online"	0	1	27	"studerende"	"dansk"	"dansk"	6	"18"	"1"	"7"	1	-2	-1	-1	-1	2	-2	1	1	"3"	-2	"alternativet"	"1"	-2	1	-1	1	1	-1	0	2	-1	1	-2	-1	-1	-2	-2	-2	-2	0	0	-2	1	0	-1	1	-2	1	-1	0	0	1	2	"2"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	2	3	"2"	"2"	2	5	2	1	-1	2	1	0	2	2	-2	1	0	0	2	1	1	2	2	-2	2	1	-2	2	-2	-2	0	1	-2	-1	1	-2	2	1	1	1	-1	2	-1	2	2	2	1	-2	-2	2	2	2	-2	-1	0	-2	-2	2	1	2	1	-1	-2	2	-2	-2	-2	-2	1	0	2	2	0	0
"168"	"Nanna"	"naj001"	"19 oktober"	"random"	"Psykiatriens hus"	"alene"	0	1	32	"Fysioterapeut"	"Dansk"	"Dansk"	3	"16.5"	"1"	"13"	1	-2	-2	-2	-2	2	-2	8	2	"2"	-2	"Enhedslisten"	"4"	-2	-2	-2	-2	-2	-2	-2	2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	-1	0	-2	0	-1	0	0	-2	2	"0"	0	"0"	NA	NA	NA	NA	"888"	"0"	0	0	"0"	"0"	0	4	2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	0	-2	-2	2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	0	0	0
"169"	"Nanna"	"naj002"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 5 pers."	1	1	31	"Akademiker i socialpsykiatrien"	"Dansk/kaukasisk"	"Dansk"	2	"18"	"1"	"9"	1	-2	-1	-2	-1	2	-1	8	2	"2"	-1	"Radikale Venstre"	"2"	-2	0	0	-1	-1	-2	-2	1	1	1	-2	0	0	-2	0	-2	-2	0	0	-2	0	0	-1	-1	-1	-1	0	0	1	0	2	NA	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"999"	1	1	"2"	"0"	2	3	-1	-2	-1	1	-2	-2	-2	0	-2	0	0	-1	0	0	1	1	1	-1	-2	0	-2	0	0	-2	0	0	-2	-1	0	-2	-2	-2	1	0	0	-2	0	1	0	1	0	-2	0	1	1	0	-2	0	1	-2	-1	1	0	0	2	1	-2	1	0	0	-2	0	-1	0	2	NA	1	0
"170"	"Nanna"	"naj003"	"17 oktober"	"random"	"Psykiatriens hus"	"Gruppe 5 pers."	0	1	57	"Socialpsykiatrisk medarbejder"	"Dansk"	"Dansk"	2	"18-20"	"2"	"5 til 10"	1	-2	-2	1	-2	2	-1	999	2	"3"	NA	NA	"1"	-2	0	-2	-2	-2	-2	-1	2	-1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	1	1	0	1	0	1	1	0	0	"1"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"1"	"0"	1	3	0	0	-2	-2	0	-2	-2	-1	0	-2	-2	-2	-2	0	1	1	-2	0	0	-2	-2	-2	-2	-1	0	0	-2	-2	-2	-2	0	0	0	0	0	0	-2	-2	-2	-2	-2	0	-2	-2	-2	0	-2	-1	1	0	0	-1	1	0	0	-2	-2	0	0	0	0	0	-2	0	1	1	0	0
